"","id_of_tweet","cleaned_text.x","batch","sentiment","error","created_at","total_interactions_count"
"154",4324,"In the past 72 hours its been incredibly disturbing to watch the attempted justification or rationalization for the terrorist group Hamas brutally murdering more than 900 people in Israel and taking 150 hostage in a coordinated attack that targeted civilians. thread",1,"1","",9,2195
"155",4326,"Girl says she found out Hamas murdered her grandmother because the terrorists had taken her nans phone livestreamed the murder and posted it on the grandmother's Facebook. Sick cunts. Israelunderattack IsraelUnderAttack IsraelPalestineWar",1,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",9,1945
"156",4356,"So then why did you just send the Palestinians 75 MILLION? You andare Jew hating monsters and jihadist enablers. These HAMAS animals are coming across our OPEN BORDERS thanks to you and your policies. They are going to start murdering Americans on US soil.",1,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",9,993
"157",4359,"UPDATEIn a powerful message to the world the Leaders of the United States Italy France Germany and the U.K. have just released a JointStatement Condemning the Surprise Attack by Hamas and showing support for Israel. The joint statement reads Today the leaders of",1,"1","",9,2174
"158",4403,"Obiden 2024 Hamas Paragliders for Biden!",1,"-1","",9,399
"159",4424,"Themust be allowed access to deliver urgent humanitarian assistance to Palestinian civilians trapped  helpless in the Gaza Strip. I appeal to the international community to mobilize immediate humanitarian support for this effort.",1,"-1","",9,39528
"160",4452,"Footage released by Israeli forces showing entire neighbourhoods being wiped out in Gaza Genocide in every sense of the word it's genocide.",1,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",9,9714
"161",4455,"Nine years ago young Israelis in the Negev cheered as they watched the 2014 Israeli massacre of Palestinians in Gaza. Some described it as the best reality show in town. Others said it was better than the world cup.",1,"-1","",9,10690
"162",4460,"Netanyahu bombs Gaza to the ground hundreds of women children and civilians are being killed!",1,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",9,7843
"163",4467,"A child hugs his injured mother after they were pulled from under the rubble in Khan Yunis Gaza following an IDF airstrike.",1,"-1","",9,12470
"164",4487,"Netanyahu must go now not after the Gaza war",1,"-1","",9,7782
"165",4508,"ProPalestine Jews explain why they support Palestine. Youve cut yourself off from Judaism by affiliating with Zionism.",1,"-1","",9,49919
"166",4518,"Who all are supporting Palestine? ISIS Hamas TaIiban  Rahul Gandhis Congress Now we know why Sonia ji cried during Batla House encounter and framed Mumbai attacks as",1,"1","",9,22741
"167",4561,"If Palestine had 1  10000th of the weapons and resources Israel has bilked from the world Netanyahu would have been rotting in a dungeon by now.",1,"-1","",9,6019
"168",4587,"She should head over to Palestine with the rainbow flag and tell us how it works out.",1,"1","",9,5210
"169",4639,"Tense moment when a person wearing an Israel flag has to be protected by Toronto Police as hundreds of Palestine supporters shout and yell at her.",1,"0","",9,1086
"170",4642,"There can never be peace without ending the occupation of the Palestine.The siege and the bombing of 2million people in Gaza has not and cannot solve the",1,"-1","",9,1576
"171",4696,"Maybe we should be reporting every post of Zionist shills demanding the ethnic cleasing of Palestinians? Israel Palestine MiddleEast IsraelPalestineWar",1,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",9,674
"172",4721,"A leaked video from 2001 shows Israeli PM Netanyahu talking about how Israel intentionally strikes Palestinians painfully how he deceived the US to break the Oslo Accords and how Americans will always support Israel if it faces backlash",1,"-1","",10,68553
"173",4732,"Today I'm thinking of all those in Israel and Palestine suffering unimaginable pain trauma and fear. The horrific attacks on civilians in Israel were deplorable. This cannot justify the indiscriminate killing of Palestinians who are paying the price for a crime they did not",1,"1","",10,84372
"174",4733,"Urgent Advisory from the Israeli Government Within the next few hours Hamas terrorists are expected to disseminate photos and videos of hostages and acts of torture across social media platforms. The Government of Israel urgently requests the following actions be taken. 1.",1,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",10,50103
"175",4741,"Tonight America says clearly to the Israeli people to the world and to terrorists everywhere that we stand with Israel. That will never change.",1,"1","",10,97048
"176",4749,"Beautiful an entire Israeli neighborhood gathers on their balconies to sing Hatikva our national anthem. We will not be broken.",1,"1","",10,55324
"177",4773,"Never forget when the Israel Occupation Forces killed an innocent Palestinian kid for fun they were laughing and cheering while doing so. The soldiers were not punished.",1,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",10,15152
"178",4777,"You wont see this reported in mainstream media Israel murdered these Palestinian children Hadi Ali and Sham alMasri by dropping a bomb on their house in Gaza.",1,"-1","",10,16538
"179",4803,"Be wary of Western media repeating unverified  viagrainduced mass rape by Gaddafi soldiers",1,"0","",10,17372
"180",4808,"If this beheaded babies story is as fake as it appears to be we have to ask why Israel invents atrocities. Isnt reality bad enough? The answers is simple To justify the ongoing proven and documented murder of Palestinian babies.",1,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",10,19497
"181",4838,"Venezuelan President Nicolas Maduro Israel is committing genocide against the Palestinians.",1,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",10,17452
