Tweet,Sentiment,,,,,,
"#Israel According to Al Jazeera - Hamas is attempting to warn the US that Moving the American aircraft carrier does not scare us, and the Biden administration must realize the consequences of this step.

This should be the U.S. response: 

You’re basically dead men walking. There…",-1,,,,,,
"BREAKING:

Israel confirms that the bodies of 260 civilians were found at the site of the music festival near the Gaza border fence.

The authorities announce that search and rescue operation is over. https://t.co/rWWVsfqmhy",1,,,,,,
,,,,,,,
,,,,,,,
TEL AVIV: Israeli people donate food and goods for the IDF soldiers deployed. Am Yisrael Chai. 🇮🇱 #Israel https://t.co/PWb8sryqc2,1,,,,,,
"BREAKING:

USA confirms that several American citizens have been killed and abducted by Hamas in Israel https://t.co/ejHBogZ0vQ",1,,,,,,
,,,,,,,
"Ukrainian Warriors recorded messages in support of Israel.

📹: StratCom of AFU https://t.co/p7yWk0I56P",1,,,,,,
"Complicit?!  Weakness?! 

Haven’t you and your GOP colleagues stalled the votes for many of our ambassadors for the region including Israel?!

Haven’t you and your colleagues allowed Tuberville to continue to block the promotions of key American military officials?!  You haven’t…",0,,,,,,
"The primary Middle East negotiator and diplomat in the US between 2017 and 2020 was Trump's son in law, Jared Kushner, who brokered the UAE/Israel deal. In that time Kushner also became a billionaire. At 36.
Meanwhile, the US currently doesn't even have an ambassador to Israel… https://t.co/34Oi4SfOyc",0,,,,,,
NEW: IRAN IS BEHIND THE ATTACK: leaders of Hamas &amp; Hezbollah say Iran’s Islamic Revolutionary Guard Corps helped plan &amp; gave the green light to attack Israel. That’s the same IRGC that was funded by money laundered through a Trump property in Azerbaijan. 1/https://t.co/CnyE8ATVEt,1,,,,,,
,,,,,,,
"Rand Paul’s block of State Dept promotions left us without an Ambassador to Israel

Tuberville’s military block left us without a Chief of Naval Ops

Vance’s block of DOJ appointments aims to avenge Trump

GOP tried to block the govt from functioning

Blood is on Republican hands",0,,,,,,
,,,,,,,
,,,,,,,
"Republicans have gutted the senior command of our military, left the House with no Speaker, and left Israel with no US ambassador but tell me again how it’s Biden’s fault.",0,,,,,,
Highway of death. This is the site of the outdoor music festival that Hamas attacked and butchered scores of civilians in Israel. https://t.co/BSTk4KZpgZ,1,,,,,,
"Why did the Hamas Attack happen now?

No one is really discussing what sparked this attack by Hamas. This latest attack was called the ""al-Aqsa Flood"" by Hamas. 

This is because the reason given for its timing is Israel allowing ""Jewish groups to desecrate al-Aqsa Mosque”.… https://t.co/VRUKRtUKCO",-1,,,,,,
"This weekend, several Americans were killed in Israel and several more are still being held hostage by Hamas.

Today, Joe Biden called a lid at 11:34am and is having a barbecue. https://t.co/NWBg8KTdgN",1,,,,,,
,,,,,,,
"The United States funded a war against it’s number one ally, Israel. They did it through Iran, a regime that is not only an avowed enemy of this country, it is also the number one state sponsor of terrorism in the world &amp; has been for decades. Iran, through it’s proxy, Hamas,…",0,,,,,,
"Republicans are saying Biden funneled billions to Hamas through Iran. That didn't happen. It's a lie propagated by right wing media hacks, and gobbled up by Kid Rock Nation. 

So How did Hamas know how and and when to attack Israel? It's thought that Iran gave info to Hamas, and… https://t.co/MNiuAzSea4",1,,,,,,
"As I watched the videos from Israel yesterday, I saw the same behavior of Hamas terrorists in Israel as Russian terrorists in Ukraine.

Killing, raping, torturing civilians. Looting. Ruining all they can reach. Same crimes, same inhumanity. 

Ukrainians and Israelis know this too… https://t.co/65SvE0nF0E",1,,,,,,
"Dhruv Rathee: Israel should not retaliate against Hamas Terrorists because ""With Great Power, Lies Great Responsibility."" 

He is reporting this video under copyright &amp; X is removing it. He don't want you to see this video.

RT Max 🙏

https://t.co/k6KplJByDm",0,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
"The narrative that “this is Israel’s 9/11” is a preemptive excuse for genocide. No more, no less. 

Israeli, American &amp; European politicians are already on TV explicitly calling for genocide, with no retort or challenge from the spineless journalists interviewing them.",-1,,,,,,
"DEVELOPING: Pro-Palestinian protesters marching through New York City, denounce Israel. WATCH 

https://t.co/9SPWUd4gZ4",-1,,,,,,
,,,,,,,
"If this is Israel’s 9/11, then how many 9/11s has Gaza had in the past 16 years?",-1,,,,,,
,,,,,,,
"Some nations are calling for deescalation of the Israel - Hamas war. I, as an individual, call for the escalation of this conflict - exponential escalation.

Hamas started the war. Israel will finish it. Hamas must cease to exist, but that cannot be the end of this war. There is…",1,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
"I spoke with @Netanyahu to affirm Ukraine’s solidarity with Israel, which suffers from a brazen large-scale attack, and to express condolences for the multiple victims.

The Prime Minister informed me of the current situation and the actions of Israel’s Defense Forces and law…",1,,,,,,
"The declaration of war by #Israel, the occupying Power, on a civilian population it has been illegally and forcibly occupying and oppressing for decades is a continuation of its record of criminality and impunity. This is reinforced and affirmed by Israeli officials who have…",-1,,,,,,
"I would bet all the coffee I will ever be able to consume the rest of my life that Hamas was able to carry out such a well planned attack on Israel because of information Donald J Trump shared/sold to others. 

By the way, Americans are confirmed among the dead in Israel.",1,,,,,,
,,,,,,,
,,,,,,,
Israel’s speciality: Terrorizing Palestinian kids.https://t.co/IKEYNvw8T1,-1,,,,,,
Israel Defense Forces ELIMINATE armed terrorists at the Gaza border. https://t.co/CETR2x3NTP,1,,,,,,
Ukraine standing with Israel like ?????literally reaching levels of cognitive dissonance never known to men before https://t.co/zcRNAz0bk1,0,,,,,,
"Rand Paul's obstruction of State Department promotions has resulted in the absence of an Ambassador to Israel. 

Additionally, Tuberville's actions have left us without a Chief of Naval Operations. 

Vance's blocking of DOJ appointments appears to be motivated by a desire to seek…",0,,,,,,
"Hamas is claiming Ukraine sold them the weapons they used in the attack yesterday against Israel. Viral video claiming Hamas terrorists thanking Ukraine
https://t.co/WiI2NfezlM",0,,,,,,
"Look at this Washington Post headline. How about:
“Hamas Terrorists Murder, Kidnap Hundreds of Innocents in Unprovoked Attack; Israel Acknowledges: It’s War” https://t.co/Vf81m3eKO0",1,,,,,,
jamie lee curtis posting a pic from gaza and thinking it’s from israel is kinda funny ngl https://t.co/6yqpLOpGJZ,0,,,,,,
,,,,,,,
"Journalist Zakir Ali Tyagi posted fake news that today Israeli forces killed a Palestinian woman.

Fact: In 2021, a woman terrorist tried to stab soldiers was shot dead by Israeli forces.

These Hamas supporters are now spreading fake news to justify terrorist attacks on Israel. https://t.co/WIKhVzhqA7",1,,,,,,
Full support to Israel from India https://t.co/ql0W9Na0gp,1,,,,,,
,,,,,,,
,,,,,,,
"🚨 A LOT Of People Are Blaming Joe Biden For What’s Happening With The Israel / Hamas Palestine War &amp; Arming Those Who Chant Death To America But REMEMBER Biden Is NOT In Control

BOTH US Press Secretaries confirm that Joe Biden is not the President of the United States making… https://t.co/0zFeoFKjGR",0,,,,,,
,,,,,,,
No one really cared while Gaza’s Palestinans were subjected to a blockade imposed by Israel that denied them the essentials of life. The few dozen Israelis being held hostage by Hamas fighters pale in comparison with the two million Palestinians held hostage by Israel in an…,-1,,,,,,
,,,,,,,
taeyong said fuck israel https://t.co/YD1rps4yIw,-1,,,,,,
,,,,,,,
"The Hamas celebration rally is happening now in Times Square in NYC. The direct action was organized by a coalition of Palestinian nationalist, leftist, and socialist activists. They share a common hatred of both the U.S. &amp; Israel. Video by @Julio_Rosas11:https://t.co/kndE6eNkYC",1,,,,,,
"RIGHT NOW: Barzilai Medical Center—in southern Israel—was targeted by Hamas rocket fire. 

Hours before the strike, Dr. Chezy Levy, the Director of the medical center, and his staff moved patients to safety. 

This is indiscriminate fire against civilians. The IDF will not stand… https://t.co/OS0HLo3CQU",1,,,,,,
,,,,,,,
,,,,,,,
"Swords of Iron—42 hours in. 

These are the NUMBERS.

This is the reality of Israel right now. https://t.co/eUSNBFRgB2",1,,,,,,
,,,,,,,
"NEW: Elon Musk Recommends X Users Follow Anti-Semitic, Disinfo Accounts for Israel Info https://t.co/jk0jntKVsP",-1,,,,,,
"The Palestinians are again fighting for their lives,  refusing to live in the prison known as Gaza, controlled and policed by Israel with Palestinians killed and maimed, unreported, day after day. Now their resistance, to which they have a right, is called 'unprovoked'. Read on:",-1,,,,,,
,,,,,,,
,,,,,,,
BREAKING: Rockets fired from southern Lebanon towards Israel,1,,,,,,
"JUST NOW: Mississauga, Ontario after dark.

A truck of young men cheering in support of the Hamas terror attack in Israel waving Palestinian flags. https://t.co/QoHINKWpKV",-1,,,,,,
,,,,,,,
"Biden has GIVEN IRAN OVER $40 BILLION in cash &amp; oil sanctions relief. Here’s what that $$ bought:

WSJ:“Iranian security officials helped plan Hamas’s Sat surprise attack on Israel &amp; gave the green light for the assault at a meeting in Beirut last Monday.” https://t.co/8MgLDUQW0A",0,,,,,,
"Key lesson for America to learn from the attack on Israel: we cannot be complacent about defending *our own* borders. If it can happen there, it can happen here. Our own border is near-completely porous right now. The Southern Border is a disaster &amp; I visited the Northern Border…",1,,,,,,
Kylie Jenner has deleted an Instagram story showing support for Israel during extreme tensions with Palestine. https://t.co/msAl8MYRGQ,1,,,,,,
,,,,,,,
,,,,,,,
"Let’s be clear-eyed about what is happening and what will happen. 

As Israel fights back against a bloodthirsty Hamas, you will likely see many so-called thought leaders denounce Israel’s “disproportionate” force against an enemy that kidnaps, rapes, and kills women and…",1,,,,,,
"Rotterdam. 

Shame on them!

Those people dancing on the graves of innocent Israelis should all be expelled. 

#israel https://t.co/GNxzxsAPr0",-1,,,,,,
Isabella destroyed the world’s most famous farmer who was supporting the TERR0R attacks by Hamas from Gaza in Israel https://t.co/TkzuEyr8UA,1,,,,,,
"After Hamas committed a pogrom against Jews in Israel, killing over 700 innocent civilians, their supporters held a rally in Times Square, NYC, displaying a Nazi Swastika.

This makes it clear: Hamas is a neo-Nazi, antisemitic terrorist organization with the goal of erasing Jews… https://t.co/gBRrHuEBeq",1,,,,,,
